Industry,Sector,Sub_Sector,Indicator,Governorate,District,Date,Year,Quarter,Value,Unit,Confidence_Score,Source_Verified,YoY_Change,Source_ID
Agriculture,Livestock,Cattle,Meat Price,Cairo,Zamalek,2025-Q4,2025,Q4,954.23,EGP,Low,False,24.9,SRC-943
Agriculture,Livestock,Poultry,Egg Production,Cairo,Zamalek,2025-Q4,2025,Q4,155.45,Units,Medium,True,14.9,
Agriculture,Livestock,Poultry,Meat Price,Cairo,Zamalek,2025-Q4,2025,Q4,358.63,EGP,Medium,True,10.6,
Manufacturing,Textiles,Raw Materials,Cotton Yarn Price,Cairo,Zamalek,2025-Q4,2025,Q4,9869.19,EGP,High,False,21.7,SRC-151
Manufacturing,Textiles,Apparel,Export Volume,Cairo,Zamalek,2025-Q4,2025,Q4,5495.14,Units,High,True,24.8,SRC-971
Manufacturing,Chemicals,Fertilizers,Nitrogen Price,Cairo,Zamalek,2025-Q4,2025,Q4,1888.58,EGP,Medium,False,17.8,SRC-831
Manufacturing,Chemicals,Fertilizers,Phosphate Price,Cairo,Zamalek,2025-Q4,2025,Q4,1513.95,EGP,Low,True,10.9,
Manufacturing,Chemicals,Fertilizers,Production Volume,Cairo,Zamalek,2025-Q4,2025,Q4,5743.91,Units,High,True,10.1,SRC-468
Manufacturing,Chemicals,Plastics,Polyethylene Price,Cairo,Zamalek,2025-Q4,2025,Q4,2927.55,EGP,High,True,-4.8,SRC-105
Manufacturing,Chemicals,Plastics,Polypropylene Price,Cairo,Zamalek,2025-Q4,2025,Q4,6674.66,EGP,Low,False,-4.8,SRC-963
Real Estate,Residential,Rental,Avg Rent (Sqm),Cairo,Zamalek,2025-Q4,2025,Q4,2349.76,EGP,Medium,False,-8.4,SRC-323
Real Estate,Residential,Rental,Occupancy Rate,Cairo,Zamalek,2025-Q4,2025,Q4,2144.93,Units,Low,True,-13.2,SRC-799
Real Estate,Residential,Sales,Avg Price (Sqm),Cairo,Zamalek,2025-Q4,2025,Q4,1647.39,EGP,Low,True,15.7,
Real Estate,Residential,Sales,Sales Volume,Cairo,Zamalek,2025-Q4,2025,Q4,11424.17,Units,Medium,False,16.8,SRC-281
Real Estate,Commercial,Retail,Avg Rent (Sqm),Cairo,Zamalek,2025-Q4,2025,Q4,734.34,EGP,High,False,23.2,SRC-861
Real Estate,Commercial,Retail,Foot Traffic Score,Cairo,Zamalek,2025-Q4,2025,Q4,3252.66,Units,Medium,True,10.3,SRC-967
Agriculture,Crops,Wheat,Yield per Feddan,Cairo,New Cairo,2023-Q1,2023,Q1,5026.08,Units,High,True,13.1,SRC-941
Agriculture,Crops,Wheat,Market Price (Ton),Cairo,New Cairo,2023-Q1,2023,Q1,7319.08,EGP,Medium,True,-2.9,
Agriculture,Crops,Wheat,Export Volume,Cairo,New Cairo,2023-Q1,2023,Q1,20039.15,Units,Medium,True,-3.4,
Agriculture,Crops,Cotton,Long Staple Price,Cairo,New Cairo,2023-Q1,2023,Q1,6490.5,EGP,High,False,-13.9,
Agriculture,Crops,Cotton,Short Staple Price,Cairo,New Cairo,2023-Q1,2023,Q1,484.59,EGP,Low,True,9.6,SRC-410
Agriculture,Crops,Cotton,Export Volume,Cairo,New Cairo,2023-Q1,2023,Q1,35903.61,Units,Low,True,5.0,SRC-250
Agriculture,Crops,Rice,Yield per Feddan,Cairo,New Cairo,2023-Q1,2023,Q1,2866.53,Units,High,True,1.7,
Agriculture,Crops,Rice,Market Price (Ton),Cairo,New Cairo,2023-Q1,2023,Q1,10969.24,EGP,High,False,21.6,SRC-982
Agriculture,Livestock,Cattle,Head Count,Cairo,New Cairo,2023-Q1,2023,Q1,259.91,Units,High,True,20.4,SRC-639
Agriculture,Livestock,Cattle,Milk Production,Cairo,New Cairo,2023-Q1,2023,Q1,3465.52,Units,Low,False,4.4,SRC-202
Agriculture,Livestock,Cattle,Meat Price,Cairo,New Cairo,2023-Q1,2023,Q1,1331.84,EGP,Low,True,12.9,
Agriculture,Livestock,Poultry,Egg Production,Cairo,New Cairo,2023-Q1,2023,Q1,4856.79,Units,Medium,False,1.7,SRC-514
Agriculture,Livestock,Poultry,Meat Price,Cairo,New Cairo,2023-Q1,2023,Q1,697.19,EGP,Low,True,13.3,SRC-257
Manufacturing,Textiles,Raw Materials,Cotton Yarn Price,Cairo,New Cairo,2023-Q1,2023,Q1,4874.88,EGP,High,True,3.9,SRC-758
Manufacturing,Textiles,Raw Materials,Synthetic Fiber Price,Cairo,New Cairo,2023-Q1,2023,Q1,376.91,EGP,Low,False,-7.9,SRC-708
Manufacturing,Textiles,Apparel,Export Volume,Cairo,New Cairo,2023-Q1,2023,Q1,13569.88,Units,Medium,False,-9.0,
Manufacturing,Textiles,Apparel,Local Sales Volume,Cairo,New Cairo,2023-Q1,2023,Q1,16385.56,Units,Medium,False,14.6,SRC-967
Manufacturing,Chemicals,Fertilizers,Nitrogen Price,Cairo,New Cairo,2023-Q1,2023,Q1,2443.39,EGP,Low,True,-12.8,SRC-559
Manufacturing,Chemicals,Fertilizers,Phosphate Price,Cairo,New Cairo,2023-Q1,2023,Q1,11216.03,EGP,High,False,22.1,SRC-921
Manufacturing,Chemicals,Fertilizers,Production Volume,Cairo,New Cairo,2023-Q1,2023,Q1,30072.05,Units,High,False,-4.6,SRC-337
Manufacturing,Chemicals,Plastics,Polyethylene Price,Cairo,New Cairo,2023-Q1,2023,Q1,7642.6,EGP,Medium,False,9.8,SRC-619
Manufacturing,Chemicals,Plastics,Polypropylene Price,Cairo,New Cairo,2023-Q1,2023,Q1,2940.74,EGP,Medium,True,10.3,
Real Estate,Residential,Rental,Avg Rent (Sqm),Cairo,New Cairo,2023-Q1,2023,Q1,1933.95,EGP,Medium,True,2.7,SRC-900
Real Estate,Residential,Sales,Avg Price (Sqm),Cairo,New Cairo,2023-Q1,2023,Q1,6497.93,EGP,High,False,22.3,
Real Estate,Residential,Sales,Sales Volume,Cairo,New Cairo,2023-Q1,2023,Q1,1469.04,Units,Medium,False,18.0,SRC-600
Real Estate,Commercial,Retail,Foot Traffic Score,Cairo,New Cairo,2023-Q1,2023,Q1,2852.16,Units,High,False,11.8,SRC-970
Real Estate,Commercial,Office,Vacancy Rate,Cairo,New Cairo,2023-Q1,2023,Q1,3884.5,Units,High,True,8.3,SRC-609
Agriculture,Crops,Wheat,Yield per Feddan,Cairo,New Cairo,2023-Q2,2023,Q2,4828.03,Units,High,True,18.9,SRC-886
Agriculture,Crops,Wheat,Market Price (Ton),Cairo,New Cairo,2023-Q2,2023,Q2,4421.28,EGP,Medium,True,1.6,SRC-792
Agriculture,Crops,Wheat,Export Volume,Cairo,New Cairo,2023-Q2,2023,Q2,3087.91,Units,Medium,True,-9.5,
Agriculture,Crops,Cotton,Long Staple Price,Cairo,New Cairo,2023-Q2,2023,Q2,3243.42,EGP,High,True,-11.1,SRC-916
Agriculture,Crops,Cotton,Short Staple Price,Cairo,New Cairo,2023-Q2,2023,Q2,1665.85,EGP,High,True,2.8,SRC-413
Agriculture,Crops,Cotton,Export Volume,Cairo,New Cairo,2023-Q2,2023,Q2,15298.37,Units,High,True,22.7,SRC-446
Agriculture,Crops,Rice,Yield per Feddan,Cairo,New Cairo,2023-Q2,2023,Q2,382.39,Units,Low,True,23.6,SRC-204
Agriculture,Crops,Rice,Market Price (Ton),Cairo,New Cairo,2023-Q2,2023,Q2,2870.88,EGP,Low,False,-8.1,SRC-916
Agriculture,Livestock,Cattle,Head Count,Cairo,New Cairo,2023-Q2,2023,Q2,1780.66,Units,Medium,True,-1.1,SRC-243
Agriculture,Livestock,Cattle,Milk Production,Cairo,New Cairo,2023-Q2,2023,Q2,1036.36,Units,Low,True,-2.0,SRC-298
Agriculture,Livestock,Cattle,Meat Price,Cairo,New Cairo,2023-Q2,2023,Q2,313.74,EGP,Low,False,1.4,
Agriculture,Livestock,Poultry,Egg Production,Cairo,New Cairo,2023-Q2,2023,Q2,1002.02,Units,Medium,False,13.6,
Agriculture,Livestock,Poultry,Meat Price,Cairo,New Cairo,2023-Q2,2023,Q2,651.58,EGP,Low,False,13.6,SRC-265
Manufacturing,Textiles,Raw Materials,Cotton Yarn Price,Cairo,New Cairo,2023-Q2,2023,Q2,6118.84,EGP,Low,False,-9.0,
Manufacturing,Textiles,Raw Materials,Synthetic Fiber Price,Cairo,New Cairo,2023-Q2,2023,Q2,4679.17,EGP,High,False,19.8,SRC-443
Manufacturing,Textiles,Apparel,Export Volume,Cairo,New Cairo,2023-Q2,2023,Q2,53384.39,Units,High,True,17.2,SRC-507
Manufacturing,Textiles,Apparel,Local Sales Volume,Cairo,New Cairo,2023-Q2,2023,Q2,35593.01,Units,High,True,-9.2,SRC-493
Manufacturing,Chemicals,Fertilizers,Phosphate Price,Cairo,New Cairo,2023-Q2,2023,Q2,7213.39,EGP,High,True,-1.6,SRC-188
Manufacturing,Chemicals,Fertilizers,Production Volume,Cairo,New Cairo,2023-Q2,2023,Q2,46297.58,Units,High,True,0.5,SRC-745
Manufacturing,Chemicals,Plastics,Polyethylene Price,Cairo,New Cairo,2023-Q2,2023,Q2,7344.78,EGP,High,True,12.9,SRC-149
Manufacturing,Chemicals,Plastics,Polypropylene Price,Cairo,New Cairo,2023-Q2,2023,Q2,8458.65,EGP,Low,True,-8.5,SRC-921
Real Estate,Residential,Rental,Avg Rent (Sqm),Cairo,New Cairo,2023-Q2,2023,Q2,1080.91,EGP,High,False,3.7,SRC-729
Real Estate,Residential,Rental,Occupancy Rate,Cairo,New Cairo,2023-Q2,2023,Q2,2285.93,Units,High,False,4.6,SRC-429
Real Estate,Residential,Sales,Avg Price (Sqm),Cairo,New Cairo,2023-Q2,2023,Q2,456.38,EGP,Low,True,-0.6,
Real Estate,Residential,Sales,Sales Volume,Cairo,New Cairo,2023-Q2,2023,Q2,43004.57,Units,High,False,6.0,SRC-963
Real Estate,Commercial,Retail,Avg Rent (Sqm),Cairo,New Cairo,2023-Q2,2023,Q2,4179.46,EGP,Low,False,1.0,SRC-513
Real Estate,Commercial,Retail,Foot Traffic Score,Cairo,New Cairo,2023-Q2,2023,Q2,3830.03,Units,Medium,True,1.2,SRC-308
Real Estate,Commercial,Office,Avg Rent (Sqm),Cairo,New Cairo,2023-Q2,2023,Q2,4554.37,EGP,High,False,3.7,SRC-901
Real Estate,Commercial,Office,Vacancy Rate,Cairo,New Cairo,2023-Q2,2023,Q2,790.51,Units,Medium,True,7.2,SRC-163
Agriculture,Crops,Wheat,Yield per Feddan,Cairo,New Cairo,2023-Q3,2023,Q3,3917.75,Units,Low,False,3.8,
Agriculture,Crops,Wheat,Market Price (Ton),Cairo,New Cairo,2023-Q3,2023,Q3,7096.0,EGP,Medium,False,14.2,
Agriculture,Crops,Wheat,Export Volume,Cairo,New Cairo,2023-Q3,2023,Q3,30774.54,Units,High,True,16.3,
Agriculture,Crops,Cotton,Long Staple Price,Cairo,New Cairo,2023-Q3,2023,Q3,7985.58,EGP,Low,False,5.3,SRC-427
Agriculture,Crops,Cotton,Export Volume,Cairo,New Cairo,2023-Q3,2023,Q3,29509.09,Units,Low,False,13.2,SRC-294
Agriculture,Crops,Rice,Yield per Feddan,Cairo,New Cairo,2023-Q3,2023,Q3,1129.97,Units,High,False,22.2,SRC-648
Agriculture,Crops,Rice,Market Price (Ton),Cairo,New Cairo,2023-Q3,2023,Q3,3509.78,EGP,Low,False,22.4,
Agriculture,Livestock,Cattle,Head Count,Cairo,New Cairo,2023-Q3,2023,Q3,1862.46,Units,Medium,False,-12.3,SRC-437
Agriculture,Livestock,Cattle,Milk Production,Cairo,New Cairo,2023-Q3,2023,Q3,2011.93,Units,Low,True,22.6,SRC-420
Agriculture,Livestock,Cattle,Meat Price,Cairo,New Cairo,2023-Q3,2023,Q3,2025.13,EGP,High,False,15.3,SRC-703
Agriculture,Livestock,Poultry,Egg Production,Cairo,New Cairo,2023-Q3,2023,Q3,1365.43,Units,High,True,20.3,SRC-673
Agriculture,Livestock,Poultry,Meat Price,Cairo,New Cairo,2023-Q3,2023,Q3,6685.8,EGP,High,True,-11.9,SRC-823
Manufacturing,Textiles,Raw Materials,Cotton Yarn Price,Cairo,New Cairo,2023-Q3,2023,Q3,2184.77,EGP,Medium,True,-3.9,SRC-342
Manufacturing,Textiles,Raw Materials,Synthetic Fiber Price,Cairo,New Cairo,2023-Q3,2023,Q3,995.56,EGP,High,False,-5.0,SRC-863
Manufacturing,Textiles,Apparel,Export Volume,Cairo,New Cairo,2023-Q3,2023,Q3,6373.27,Units,Medium,True,-9.9,
Manufacturing,Textiles,Apparel,Local Sales Volume,Cairo,New Cairo,2023-Q3,2023,Q3,23010.04,Units,Medium,True,2.7,SRC-205
Manufacturing,Chemicals,Fertilizers,Nitrogen Price,Cairo,New Cairo,2023-Q3,2023,Q3,5671.52,EGP,High,False,-14.0,
Manufacturing,Chemicals,Fertilizers,Phosphate Price,Cairo,New Cairo,2023-Q3,2023,Q3,7505.57,EGP,Medium,False,18.1,SRC-104
Manufacturing,Chemicals,Fertilizers,Production Volume,Cairo,New Cairo,2023-Q3,2023,Q3,11878.01,Units,Medium,False,-4.9,
Manufacturing,Chemicals,Plastics,Polyethylene Price,Cairo,New Cairo,2023-Q3,2023,Q3,5832.4,EGP,Low,True,-5.3,SRC-622
Manufacturing,Chemicals,Plastics,Polypropylene Price,Cairo,New Cairo,2023-Q3,2023,Q3,2822.42,EGP,Medium,False,15.5,SRC-932
Real Estate,Residential,Rental,Avg Rent (Sqm),Cairo,New Cairo,2023-Q3,2023,Q3,3901.6,EGP,Low,False,-2.2,
Real Estate,Residential,Rental,Occupancy Rate,Cairo,New Cairo,2023-Q3,2023,Q3,2269.61,Units,Medium,True,14.3,SRC-511
Real Estate,Residential,Sales,Avg Price (Sqm),Cairo,New Cairo,2023-Q3,2023,Q3,3340.98,EGP,High,True,18.9,SRC-951
Real Estate,Residential,Sales,Sales Volume,Cairo,New Cairo,2023-Q3,2023,Q3,16482.17,Units,High,True,-4.9,SRC-671
Real Estate,Commercial,Retail,Avg Rent (Sqm),Cairo,New Cairo,2023-Q3,2023,Q3,3688.53,EGP,Medium,False,11.1,SRC-509
Real Estate,Commercial,Retail,Foot Traffic Score,Cairo,New Cairo,2023-Q3,2023,Q3,4536.06,Units,Medium,False,13.6,
Real Estate,Commercial,Office,Avg Rent (Sqm),Cairo,New Cairo,2023-Q3,2023,Q3,3312.32,EGP,Low,False,12.9,
Real Estate,Commercial,Office,Vacancy Rate,Cairo,New Cairo,2023-Q3,2023,Q3,901.98,Units,Low,True,-14.5,SRC-190
Agriculture,Crops,Wheat,Yield per Feddan,Cairo,New Cairo,2023-Q4,2023,Q4,2268.6,Units,High,False,0.9,SRC-324
Agriculture,Crops,Wheat,Market Price (Ton),Cairo,New Cairo,2023-Q4,2023,Q4,5430.85,EGP,High,True,3.1,SRC-865
Agriculture,Crops,Wheat,Export Volume,Cairo,New Cairo,2023-Q4,2023,Q4,10782.86,Units,High,False,-4.9,SRC-986
Agriculture,Crops,Cotton,Export Volume,Cairo,New Cairo,2023-Q4,2023,Q4,48449.62,Units,Medium,False,11.4,SRC-336
Agriculture,Crops,Rice,Yield per Feddan,Cairo,New Cairo,2023-Q4,2023,Q4,3691.94,Units,Low,True,3.1,
Agriculture,Crops,Rice,Market Price (Ton),Cairo,New Cairo,2023-Q4,2023,Q4,801.34,EGP,Medium,True,23.5,SRC-201
Agriculture,Livestock,Cattle,Head Count,Cairo,New Cairo,2023-Q4,2023,Q4,416.53,Units,Low,False,11.3,SRC-850
Agriculture,Livestock,Cattle,Milk Production,Cairo,New Cairo,2023-Q4,2023,Q4,4071.1,Units,Medium,True,19.1,
Agriculture,Livestock,Cattle,Meat Price,Cairo,New Cairo,2023-Q4,2023,Q4,4964.11,EGP,Low,True,22.2,SRC-380
Agriculture,Livestock,Poultry,Egg Production,Cairo,New Cairo,2023-Q4,2023,Q4,3575.43,Units,High,False,16.4,
Agriculture,Livestock,Poultry,Meat Price,Cairo,New Cairo,2023-Q4,2023,Q4,8260.53,EGP,Low,False,-7.8,
Manufacturing,Textiles,Raw Materials,Cotton Yarn Price,Cairo,New Cairo,2023-Q4,2023,Q4,6104.99,EGP,Medium,True,-12.3,SRC-336
Manufacturing,Textiles,Raw Materials,Synthetic Fiber Price,Cairo,New Cairo,2023-Q4,2023,Q4,946.19,EGP,Low,True,-8.0,SRC-479
Manufacturing,Textiles,Apparel,Local Sales Volume,Cairo,New Cairo,2023-Q4,2023,Q4,30752.25,Units,High,True,-6.2,SRC-903
Manufacturing,Chemicals,Fertilizers,Nitrogen Price,Cairo,New Cairo,2023-Q4,2023,Q4,6621.24,EGP,High,False,18.9,
Manufacturing,Chemicals,Fertilizers,Phosphate Price,Cairo,New Cairo,2023-Q4,2023,Q4,1350.49,EGP,High,False,-1.0,SRC-104
Manufacturing,Chemicals,Fertilizers,Production Volume,Cairo,New Cairo,2023-Q4,2023,Q4,22266.1,Units,Low,True,7.1,SRC-167
Manufacturing,Chemicals,Plastics,Polyethylene Price,Cairo,New Cairo,2023-Q4,2023,Q4,6856.84,EGP,Low,False,14.0,
Real Estate,Residential,Rental,Avg Rent (Sqm),Cairo,New Cairo,2023-Q4,2023,Q4,2159.67,EGP,High,False,-0.7,SRC-257
Real Estate,Residential,Rental,Occupancy Rate,Cairo,New Cairo,2023-Q4,2023,Q4,2505.76,Units,High,False,-2.7,
Real Estate,Residential,Sales,Avg Price (Sqm),Cairo,New Cairo,2023-Q4,2023,Q4,9352.24,EGP,High,True,21.5,
Real Estate,Residential,Sales,Sales Volume,Cairo,New Cairo,2023-Q4,2023,Q4,59095.44,Units,High,True,20.5,SRC-820
Real Estate,Commercial,Retail,Avg Rent (Sqm),Cairo,New Cairo,2023-Q4,2023,Q4,5755.0,EGP,Low,False,20.2,SRC-294
Real Estate,Commercial,Retail,Foot Traffic Score,Cairo,New Cairo,2023-Q4,2023,Q4,3170.32,Units,High,False,15.2,
Real Estate,Commercial,Office,Avg Rent (Sqm),Cairo,New Cairo,2023-Q4,2023,Q4,4351.96,EGP,Low,False,0.6,SRC-433
Real Estate,Commercial,Office,Vacancy Rate,Cairo,New Cairo,2023-Q4,2023,Q4,4044.63,Units,Medium,True,22.1,SRC-121
Agriculture,Crops,Wheat,Yield per Feddan,Cairo,New Cairo,2024-Q1,2024,Q1,406.32,Units,High,True,1.2,SRC-234
Agriculture,Crops,Wheat,Market Price (Ton),Cairo,New Cairo,2024-Q1,2024,Q1,1142.25,EGP,Medium,True,-0.8,SRC-487
Agriculture,Crops,Wheat,Export Volume,Cairo,New Cairo,2024-Q1,2024,Q1,16160.74,Units,Low,False,-9.7,SRC-377
Agriculture,Crops,Cotton,Long Staple Price,Cairo,New Cairo,2024-Q1,2024,Q1,1849.43,EGP,High,False,-2.8,SRC-501
Agriculture,Crops,Cotton,Export Volume,Cairo,New Cairo,2024-Q1,2024,Q1,14976.5,Units,Medium,True,12.2,
Agriculture,Crops,Rice,Yield per Feddan,Cairo,New Cairo,2024-Q1,2024,Q1,3950.9,Units,Low,True,18.2,SRC-544
Agriculture,Crops,Rice,Market Price (Ton),Cairo,New Cairo,2024-Q1,2024,Q1,3696.22,EGP,High,True,0.8,SRC-832
Agriculture,Livestock,Cattle,Head Count,Cairo,New Cairo,2024-Q1,2024,Q1,355.04,Units,High,False,-4.4,SRC-166
Agriculture,Livestock,Cattle,Milk Production,Cairo,New Cairo,2024-Q1,2024,Q1,2895.27,Units,High,False,11.9,SRC-878
Agriculture,Livestock,Cattle,Meat Price,Cairo,New Cairo,2024-Q1,2024,Q1,9696.74,EGP,High,True,15.1,SRC-113
Agriculture,Livestock,Poultry,Egg Production,Cairo,New Cairo,2024-Q1,2024,Q1,1357.33,Units,High,True,5.5,SRC-195
Agriculture,Livestock,Poultry,Meat Price,Cairo,New Cairo,2024-Q1,2024,Q1,6478.56,EGP,High,False,1.0,SRC-953
Manufacturing,Textiles,Raw Materials,Cotton Yarn Price,Cairo,New Cairo,2024-Q1,2024,Q1,809.99,EGP,High,False,9.9,SRC-400
Manufacturing,Textiles,Raw Materials,Synthetic Fiber Price,Cairo,New Cairo,2024-Q1,2024,Q1,4808.0,EGP,High,True,18.3,
Manufacturing,Textiles,Apparel,Export Volume,Cairo,New Cairo,2024-Q1,2024,Q1,33768.0,Units,Low,True,-0.7,
Manufacturing,Textiles,Apparel,Local Sales Volume,Cairo,New Cairo,2024-Q1,2024,Q1,5859.71,Units,Medium,False,-14.8,SRC-656
Manufacturing,Chemicals,Fertilizers,Phosphate Price,Cairo,New Cairo,2024-Q1,2024,Q1,6166.58,EGP,Low,False,-4.3,SRC-698
Manufacturing,Chemicals,Fertilizers,Production Volume,Cairo,New Cairo,2024-Q1,2024,Q1,16536.14,Units,Medium,True,23.7,SRC-242
Manufacturing,Chemicals,Plastics,Polyethylene Price,Cairo,New Cairo,2024-Q1,2024,Q1,7474.5,EGP,Low,False,20.0,SRC-131
Manufacturing,Chemicals,Plastics,Polypropylene Price,Cairo,New Cairo,2024-Q1,2024,Q1,2738.49,EGP,Medium,True,-2.1,SRC-931
Real Estate,Residential,Rental,Avg Rent (Sqm),Cairo,New Cairo,2024-Q1,2024,Q1,681.4,EGP,High,True,0.8,SRC-636
Real Estate,Residential,Rental,Occupancy Rate,Cairo,New Cairo,2024-Q1,2024,Q1,221.87,Units,Medium,False,-9.4,SRC-547
Real Estate,Residential,Sales,Avg Price (Sqm),Cairo,New Cairo,2024-Q1,2024,Q1,5049.63,EGP,High,True,-10.1,SRC-257
Real Estate,Residential,Sales,Sales Volume,Cairo,New Cairo,2024-Q1,2024,Q1,41780.48,Units,Low,False,-11.9,
Real Estate,Commercial,Retail,Avg Rent (Sqm),Cairo,New Cairo,2024-Q1,2024,Q1,941.5,EGP,Medium,True,8.3,SRC-948
Real Estate,Commercial,Retail,Foot Traffic Score,Cairo,New Cairo,2024-Q1,2024,Q1,2417.93,Units,Low,True,-10.0,
Real Estate,Commercial,Office,Avg Rent (Sqm),Cairo,New Cairo,2024-Q1,2024,Q1,3895.83,EGP,Medium,True,10.5,
Agriculture,Crops,Wheat,Yield per Feddan,Cairo,New Cairo,2024-Q2,2024,Q2,3314.32,Units,High,True,-9.9,SRC-491
Agriculture,Crops,Wheat,Market Price (Ton),Cairo,New Cairo,2024-Q2,2024,Q2,11103.92,EGP,High,True,12.4,SRC-721
Agriculture,Crops,Wheat,Export Volume,Cairo,New Cairo,2024-Q2,2024,Q2,18907.48,Units,Low,True,2.1,SRC-206
Agriculture,Crops,Cotton,Short Staple Price,Cairo,New Cairo,2024-Q2,2024,Q2,10890.87,EGP,Medium,False,10.1,SRC-555
Agriculture,Crops,Cotton,Export Volume,Cairo,New Cairo,2024-Q2,2024,Q2,29502.36,Units,Low,True,7.1,SRC-168
Agriculture,Crops,Rice,Yield per Feddan,Cairo,New Cairo,2024-Q2,2024,Q2,4005.55,Units,High,False,-3.7,SRC-966
Agriculture,Crops,Rice,Market Price (Ton),Cairo,New Cairo,2024-Q2,2024,Q2,1146.41,EGP,High,False,10.1,SRC-857
Agriculture,Livestock,Cattle,Head Count,Cairo,New Cairo,2024-Q2,2024,Q2,3613.03,Units,High,False,4.5,SRC-838
Agriculture,Livestock,Cattle,Milk Production,Cairo,New Cairo,2024-Q2,2024,Q2,859.34,Units,High,False,24.8,SRC-333
Agriculture,Livestock,Cattle,Meat Price,Cairo,New Cairo,2024-Q2,2024,Q2,954.14,EGP,Low,True,21.1,
Agriculture,Livestock,Poultry,Egg Production,Cairo,New Cairo,2024-Q2,2024,Q2,5276.76,Units,Low,True,16.1,
Agriculture,Livestock,Poultry,Meat Price,Cairo,New Cairo,2024-Q2,2024,Q2,4429.4,EGP,Medium,True,0.6,
Manufacturing,Textiles,Raw Materials,Cotton Yarn Price,Cairo,New Cairo,2024-Q2,2024,Q2,712.08,EGP,Low,False,-9.6,
Manufacturing,Textiles,Raw Materials,Synthetic Fiber Price,Cairo,New Cairo,2024-Q2,2024,Q2,5913.58,EGP,Medium,False,-6.7,SRC-162
Manufacturing,Textiles,Apparel,Export Volume,Cairo,New Cairo,2024-Q2,2024,Q2,2553.86,Units,Medium,True,12.9,
Manufacturing,Textiles,Apparel,Local Sales Volume,Cairo,New Cairo,2024-Q2,2024,Q2,42265.69,Units,Medium,True,-13.4,
Manufacturing,Chemicals,Fertilizers,Nitrogen Price,Cairo,New Cairo,2024-Q2,2024,Q2,2168.0,EGP,Low,False,-5.5,SRC-955
Manufacturing,Chemicals,Fertilizers,Phosphate Price,Cairo,New Cairo,2024-Q2,2024,Q2,8826.38,EGP,Medium,False,24.7,SRC-344
Manufacturing,Chemicals,Plastics,Polyethylene Price,Cairo,New Cairo,2024-Q2,2024,Q2,3738.75,EGP,High,False,-5.9,
Manufacturing,Chemicals,Plastics,Polypropylene Price,Cairo,New Cairo,2024-Q2,2024,Q2,4581.12,EGP,High,False,-2.3,
Real Estate,Residential,Rental,Avg Rent (Sqm),Cairo,New Cairo,2024-Q2,2024,Q2,3186.52,EGP,High,False,-9.9,
Real Estate,Residential,Rental,Occupancy Rate,Cairo,New Cairo,2024-Q2,2024,Q2,2472.15,Units,Medium,False,0.3,SRC-588
Real Estate,Residential,Sales,Avg Price (Sqm),Cairo,New Cairo,2024-Q2,2024,Q2,6893.21,EGP,Low,True,11.8,SRC-192
Real Estate,Residential,Sales,Sales Volume,Cairo,New Cairo,2024-Q2,2024,Q2,18922.17,Units,Medium,False,20.8,
Real Estate,Commercial,Retail,Foot Traffic Score,Cairo,New Cairo,2024-Q2,2024,Q2,1927.53,Units,High,True,0.9,SRC-751
Real Estate,Commercial,Office,Vacancy Rate,Cairo,New Cairo,2024-Q2,2024,Q2,3087.17,Units,High,True,13.0,
Agriculture,Crops,Wheat,Yield per Feddan,Cairo,New Cairo,2024-Q3,2024,Q3,3021.78,Units,High,True,-1.5,
Agriculture,Crops,Wheat,Market Price (Ton),Cairo,New Cairo,2024-Q3,2024,Q3,7897.79,EGP,Low,False,7.5,SRC-330
Agriculture,Crops,Wheat,Export Volume,Cairo,New Cairo,2024-Q3,2024,Q3,39958.08,Units,Low,True,5.1,
Agriculture,Crops,Cotton,Long Staple Price,Cairo,New Cairo,2024-Q3,2024,Q3,5304.67,EGP,Low,False,16.6,
Agriculture,Crops,Cotton,Short Staple Price,Cairo,New Cairo,2024-Q3,2024,Q3,9374.08,EGP,Medium,True,23.5,SRC-336
Agriculture,Crops,Cotton,Export Volume,Cairo,New Cairo,2024-Q3,2024,Q3,34179.65,Units,Medium,False,1.5,SRC-596
Agriculture,Crops,Rice,Yield per Feddan,Cairo,New Cairo,2024-Q3,2024,Q3,5178.8,Units,Medium,True,7.3,SRC-520
Agriculture,Crops,Rice,Market Price (Ton),Cairo,New Cairo,2024-Q3,2024,Q3,1639.41,EGP,Medium,False,-8.2,SRC-928
Agriculture,Livestock,Cattle,Head Count,Cairo,New Cairo,2024-Q3,2024,Q3,3693.92,Units,Medium,True,0.8,SRC-681
Agriculture,Livestock,Cattle,Milk Production,Cairo,New Cairo,2024-Q3,2024,Q3,3829.3,Units,High,True,12.0,
Agriculture,Livestock,Cattle,Meat Price,Cairo,New Cairo,2024-Q3,2024,Q3,606.15,EGP,Medium,True,10.8,
Agriculture,Livestock,Poultry,Egg Production,Cairo,New Cairo,2024-Q3,2024,Q3,1878.99,Units,Medium,False,19.0,
Agriculture,Livestock,Poultry,Meat Price,Cairo,New Cairo,2024-Q3,2024,Q3,3502.58,EGP,Medium,False,1.6,
Manufacturing,Textiles,Raw Materials,Cotton Yarn Price,Cairo,New Cairo,2024-Q3,2024,Q3,2533.24,EGP,High,False,-0.2,SRC-383
